,Longitude,Latitude,Has Table booking,Has Online delivery,Price range,Votes,Aggregate rating
546,-92.466597,42.509472,No,No,1,69,3.6
547,-92.4453,42.5366,No,No,3,89,3.6
548,-92.444,42.5219,No,No,2,80,3.6
549,-92.426215,42.51259,No,No,3,175,3.8
550,-92.4457417,42.5354081,No,No,1,136,3.7
551,-92.4457,42.5375,No,No,2,114,3.6
552,-92.4291,42.5127,No,No,2,93,3.6
553,-92.445723,42.53489,No,No,2,89,3.6
554,-92.323032,42.477281,No,No,2,69,3.6
555,-92.339721,42.494908,No,No,3,86,3.6
556,-92.356066,42.458979,No,No,1,73,3.7
557,-92.3772,42.499705,No,No,2,104,3.6
558,-92.335523,42.4984,No,No,1,101,3.7
559,-92.335769,42.497919,No,No,1,58,3.5
560,-92.3234,42.46558,No,No,2,156,3.9
561,-80.529488,40.396043,No,No,2,156,3.9
562,-124.175346,43.678998,No,No,2,16,3.2
563,-102.4613173,51.2106824,No,No,2,26,3.3
564,54.38279729,24.49550307,No,No,4,207,4.6
565,54.38294616,24.49569253,No,Yes,4,376,4.6
566,54.38193094,24.48557932,Yes,Yes,3,471,4.4
567,54.37127855,24.47756501,No,No,2,224,4.3
568,54.38080709,24.4543119,No,No,3,228,4.2
569,54.37500816,24.47083582,No,No,4,81,4.6
570,54.37332205,24.46936983,No,No,4,422,4.1
571,54.365694,24.491235,Yes,Yes,4,246,4.4
572,54.52412188,24.33421694,Yes,Yes,3,355,4.0
573,54.36377607,24.48525254,No,Yes,2,268,3.6
574,54.36615754,24.48277094,No,Yes,3,162,4.5
575,54.41314146,24.43409939,No,Yes,4,205,4.0
576,54.51003961,24.36312973,No,Yes,2,277,4.0
577,54.37143378,24.48841145,No,Yes,2,380,4.0
578,54.37324997,24.48959102,Yes,Yes,3,180,4.3
579,54.37422059,24.49089202,No,Yes,3,525,4.0
580,54.4872137,24.4106148,Yes,No,4,216,4.9
581,54.358147,24.488161,Yes,No,4,201,4.7
582,54.35782894,24.48761082,No,No,4,435,4.2
583,54.60685361,24.49053138,No,No,4,586,4.6
584,55.310519,25.095044,Yes,No,3,927,3.9
585,55.30919038,25.25124063,Yes,Yes,2,1448,4.1
586,55.3019169,25.25007862,Yes,Yes,2,1281,4.3
587,55.215341,25.11338,Yes,No,3,307,4.5
588,55.26191946,25.2080323,Yes,No,3,909,4.5
589,55.32874,25.254105,Yes,No,3,641,4.9
590,55.281966,25.211183,Yes,No,4,322,4.9
591,55.17874617,25.10777315,Yes,No,3,2510,4.8
592,55.35147775,25.22399154,No,No,4,1388,4.5
593,55.25639722,25.21110278,No,Yes,3,403,4.5
594,55.21152779,25.16812806,No,No,3,1351,4.3
595,55.19854523,25.11851301,No,No,3,661,4.3
596,55.288061,25.252054,Yes,No,3,281,4.4
597,55.28256778,25.22347744,Yes,No,4,1352,4.9
598,55.27340334,25.24107351,Yes,Yes,3,552,4.4
599,55.278525,25.198291,No,No,3,506,3.2
600,55.27856994,25.19726756,No,No,3,2424,4.7
601,55.27927805,25.19500831,No,No,3,386,4.3
602,55.27430557,25.21135663,No,Yes,3,500,3.7
603,55.32548446,25.22931113,Yes,Yes,3,544,4.3
604,55.39273214,25.33315516,No,Yes,3,285,3.9
605,55.396984,25.338089,No,Yes,3,210,3.8
606,55.39269626,25.33320395,No,Yes,4,372,4.1
607,55.37637066,25.32578908,No,No,3,316,4.3
608,55.38474888,25.32451353,No,Yes,4,69,3.9
609,55.37086055,25.33045321,No,No,2,33,4.1
610,55.37552107,25.32813499,No,Yes,4,449,4.1
611,55.38215585,25.35508316,No,Yes,3,504,4.2
612,55.38290787,25.35443539,No,Yes,3,192,4.1
613,55.37454341,25.30564046,No,No,3,154,2.4
614,55.37728127,25.3084117,No,No,2,142,4.2
615,55.39045796,25.34640794,No,No,3,444,4.2
616,55.376027,25.32188994,No,Yes,4,265,4.2
617,55.39922744,25.34839077,No,Yes,4,227,3.8
618,55.38781766,25.32774497,No,Yes,4,357,3.9
619,55.45195531,25.2887722,No,No,3,459,4.8
620,55.37353624,25.29782287,No,Yes,4,197,4.1
621,55.45834266,25.3084123,No,No,4,143,4.5
622,55.45425095,25.31127229,No,No,2,12,3.8
623,55.460279,25.310369,No,No,4,43,4.2
624,78.01154444,27.16166111,No,No,3,140,3.9
625,0.0,0.0,No,No,2,71,3.5
626,78.01160797,27.16083249,No,No,2,94,3.6
627,77.99809167,27.19592778,No,No,2,87,4.0
628,78.00755278,27.201725,No,No,3,177,4.2
629,0.0,0.0,No,No,4,45,4.0
630,78.044095,27.160934,No,No,4,133,4.3
631,78.044095,27.160934,No,No,4,41,4.0
632,0.0,0.0,No,No,3,59,3.6
633,78.057044,27.163303,No,No,4,46,3.8
634,78.057044,27.163303,No,No,1,103,3.9
635,78.01505278,27.16510833,No,No,2,121,4.1
636,78.04299,27.159795,No,No,3,70,3.4
637,78.040165,27.16185,No,No,1,77,4.9
638,0.0,0.0,No,No,4,57,3.8
639,0.0,0.0,No,No,1,98,3.9
640,78.04725,27.15777222,No,No,3,175,3.7
641,78.03471389,27.16169444,No,No,2,134,4.4
642,0.0,0.0,No,No,3,166,4.2
643,78.045359,27.158822,No,No,2,168,4.1
644,72.5375741,23.01045111,No,No,3,1582,4.2
645,72.572009,23.0261651,No,No,4,1315,3.7
646,72.5123947,23.0383109,No,Yes,1,217,4.5
647,72.5017644,23.0401633,No,No,3,769,4.1
648,72.5098065,23.0330688,No,Yes,3,731,4.3
649,72.5124872,23.0382314,No,Yes,2,113,4.4
650,72.511307,23.0318508,No,Yes,3,944,4.4
651,72.5570374,23.0290619,No,Yes,3,63,3.8
652,72.5115815,23.027929,No,No,3,375,3.6
653,72.55998429,23.02874796,No,No,2,166,4.6
654,72.55903311,23.02443364,No,No,2,697,4.4
655,72.5316389,23.0643038,No,No,3,325,4.3
656,72.5239649,23.04850469,No,Yes,2,432,3.8
657,72.53774978,23.04619268,No,Yes,2,744,4.3
658,72.5498285,23.0437235,No,Yes,2,404,4.0
659,72.5504755,23.0443367,No,Yes,2,317,4.4
660,72.5072645,23.0117723,No,Yes,3,1138,4.5
661,72.5181257,23.0534466,No,No,3,1041,4.1
662,72.5222172,23.0640914,No,No,3,192,4.1
663,72.5281083,23.0418026,No,Yes,2,166,3.9
664,72.5434513,23.0285142,No,No,3,535,4.0
665,81.834502,25.454648,No,No,3,57,3.4
666,81.83316667,25.45343611,No,No,2,76,3.3
667,81.832616,25.451517,No,No,3,51,3.2
668,0.0,0.0,No,No,3,99,3.4
669,81.835585,25.457687,No,No,3,83,3.4
670,0.0,0.0,No,No,3,18,3.4
671,81.839744,25.449659,No,No,3,58,3.4
672,81.834279,25.450329,No,No,2,53,3.3
673,0.0,0.0,No,No,3,6,3.2
674,0.0,0.0,No,No,3,35,3.4
675,0.0,0.0,No,No,2,32,3.4
676,81.860187,25.443994,No,No,3,151,3.2
677,81.83279631,25.45164569,No,No,1,49,3.3
678,81.834841,25.459775,No,No,3,106,3.4
679,81.83616667,25.44987222,No,No,4,59,3.6
680,81.834236,25.450377,No,No,1,105,3.7
681,81.841889,25.45235,No,No,3,105,3.5
682,81.83168056,25.45031667,No,No,3,57,3.6
683,81.859682,25.457116,No,No,2,134,3.5
684,81.834492,25.454697,No,No,3,58,3.3
685,74.884359,31.64362,No,No,2,345,3.4
686,74.884384,31.644532,No,No,1,151,3.9
687,0.0,0.0,No,No,1,52,4.0
688,74.875878,31.635658,No,No,3,122,3.4
689,74.87575556,31.63488333,No,No,1,56,3.6
690,74.875828,31.635671,No,No,1,91,3.5
691,0.0,0.0,No,No,2,26,3.4
692,74.86276111,31.65558889,No,No,3,98,3.4
693,74.86299167,31.65044167,No,No,2,111,3.5
694,74.8649101,31.6466891,No,No,2,51,3.6
695,74.86416667,31.65319167,No,No,1,206,3.9
696,74.87981389,31.62404722,No,No,2,44,3.4
697,74.87461944,31.62394722,No,No,2,94,3.7
698,74.87833333,31.62615278,No,No,2,461,3.5
699,74.877666,31.625981,No,No,2,276,3.8
700,74.87957778,31.62261111,No,No,2,71,3.8
701,0.0,0.0,No,No,1,104,4.1
702,74.873005,31.624386,No,No,2,878,4.1
703,74.883997,31.641991,No,No,2,192,3.8
704,74.877002,31.644818,No,No,3,96,3.5
705,0.0,0.0,No,No,1,140,4.1
706,75.34601667,19.87621944,No,No,3,240,3.6
707,0.0,0.0,No,No,3,65,3.3
708,75.35394167,19.87473333,No,No,2,63,3.3
709,75.340775,19.87610556,No,No,2,19,3.1
710,75.3671268,19.8755223,No,No,2,46,3.4
711,75.360232,19.874449,No,No,2,75,3.4
712,75.358888,19.875908,No,No,4,94,3.4
713,75.36479167,19.87642778,No,No,2,47,3.3
714,75.3684187,19.874103,No,No,2,71,3.4
715,75.316722,19.875337,No,No,3,73,3.6
716,0.0,0.0,No,No,1,21,3.5
717,75.32340278,19.87963056,No,No,2,46,3.3
718,75.32350278,19.88025556,No,No,2,45,3.3
719,75.322405,19.875016,No,No,2,34,3.4
720,75.317475,19.87802778,No,No,2,89,3.7
721,0.0,0.0,No,No,2,8,3.2
722,75.37235278,19.87699444,No,No,2,39,3.4
723,75.321461,19.888716,No,No,2,74,3.3
724,75.31889444,19.86696944,No,No,2,76,3.3
725,0.0,0.0,No,No,2,71,3.3
726,77.61542793,12.93328392,Yes,Yes,3,2416,4.1
727,77.64539558,12.97022064,Yes,Yes,4,2369,4.7
728,77.64070876,12.9791658,No,No,4,10934,4.8
729,77.64048882,12.98041024,Yes,No,3,1354,3.9
730,77.645748,12.970324,No,Yes,3,231,4.2
731,77.64062494,12.97909556,No,No,2,3533,4.0
732,77.64368467,12.97845292,No,Yes,2,1413,4.3
733,77.59679094,12.90622878,No,No,2,781,4.6
734,77.615797,12.934179,No,No,2,276,4.7
735,77.61429269,12.93329764,No,Yes,2,9667,4.7
736,77.61615515,12.93436454,Yes,No,3,5385,4.1
737,77.625999,12.939496,No,Yes,1,753,4.3
738,77.61413042,12.93566181,No,No,3,1288,4.5
739,77.6993861,12.94993396,No,No,3,6907,4.6
740,77.696664,12.97537691,Yes,No,3,983,4.4
741,77.5709967,13.0291977,No,No,2,627,4.6
742,77.60817859,12.97253153,No,No,3,334,4.2
743,77.68323686,12.91304096,Yes,Yes,3,5705,4.5
744,77.6784,12.914264,No,No,3,405,3.9
745,77.5960137,12.9721612,No,No,3,754,4.4
746,77.419399,23.211529,No,No,1,51,3.3
747,0.0,0.0,No,No,2,63,3.4
748,77.435361,23.214294,No,No,1,427,4.9
749,77.41722744,23.18499152,No,No,2,126,3.9
750,77.434976,23.214459,No,No,2,223,4.2
751,77.429989,23.232357,No,No,3,257,4.0
752,0.0,0.0,No,No,3,103,4.0
753,77.429845,23.232537,No,No,2,118,4.1
754,0.0,0.0,No,No,2,98,3.8
755,77.3796051,23.26626099,No,No,2,33,3.8
756,77.433571,23.233219,No,No,2,175,3.5
757,0.0,0.0,No,No,2,111,3.6
758,77.43702042,23.23079116,No,No,2,20,3.6
759,0.0,0.0,No,No,2,103,4.1
760,77.434007,23.234249,No,No,2,243,4.4
761,77.408236,23.264015,No,No,2,238,4.1
762,77.373573,23.218998,No,No,4,128,4.3
763,77.401663,23.234631,No,No,2,161,3.9
764,0.0,0.0,No,No,3,79,3.8
765,77.398886,23.235123,No,No,2,120,4.3
766,0.0,0.0,No,No,2,289,3.9
767,85.846838,20.286333,No,No,2,379,4.1
768,0.0,0.0,No,No,3,154,4.6
769,85.81781287,20.32553933,No,No,2,145,4.5
770,85.81856667,20.32634444,No,No,2,247,3.9
771,0.0,0.0,No,No,2,145,4.0
772,85.83394811,20.31149633,No,No,2,118,3.7
773,85.819178,20.301785,No,No,3,256,4.1
774,85.80823611,20.34306944,No,No,1,173,3.6
775,85.82272222,20.353675,No,No,2,424,3.8
776,85.825257,20.35324774,No,No,1,338,3.7
777,85.82685,20.35299167,No,No,2,228,3.7
778,85.82599327,20.35343289,No,No,1,253,3.8
779,85.82289287,20.34347604,No,No,2,90,4.0
780,85.81112333,20.34314407,No,No,1,197,4.0
781,0.0,0.0,No,No,2,69,4.3
782,85.82225987,20.35348061,No,No,1,199,4.1
783,85.84295925,20.29322917,No,No,2,56,3.8
784,85.84516996,20.29575519,No,No,2,49,4.2
785,85.818494,20.292363,No,No,3,345,4.3
786,85.82669624,20.28398889,No,No,1,89,3.5
787,76.801234,30.71005476,No,Yes,2,665,3.7
788,76.8009555,30.7050693,No,No,3,676,4.2
789,76.8007752,30.7056682,No,Yes,3,970,4.3
790,76.80064,30.7056102,No,No,3,300,4.1
791,76.8008653,30.7051482,No,No,3,428,4.0
792,76.8009555,30.705775,No,No,3,1022,4.0
793,76.8051917,30.7257045,No,No,3,1450,4.5
794,76.8063634,30.7249431,No,No,3,228,4.3
795,76.801316,30.7194841,No,No,2,982,3.8
796,76.76560555,30.72476574,No,Yes,3,502,3.4
797,76.76055595,30.72152328,No,No,2,698,4.1
798,76.7606106,30.7216086,No,No,2,397,4.1
799,76.76028337,30.72137975,No,Yes,1,265,4.0
800,76.75984483,30.72114167,No,Yes,2,252,4.2
801,76.8009793,30.7306181,No,No,2,86,3.3
802,76.7976205,30.7334795,No,No,4,817,4.4
803,76.7978909,30.740827,No,Yes,2,249,4.5
804,76.7972148,30.7408896,No,No,2,356,4.0
805,80.250744,13.0058006,Yes,Yes,2,1810,4.2
806,80.2206723,13.0864385,Yes,Yes,2,519,3.8
807,80.2191037,13.0918088,Yes,Yes,2,1504,4.4
808,80.20881157,13.02977985,Yes,Yes,2,841,4.2
809,80.264151,13.058616,Yes,Yes,3,1262,4.8
810,80.25722075,13.05434714,No,Yes,1,191,4.2
811,80.24851944,13.08187778,No,No,1,1510,4.6
812,80.24243889,13.02239444,No,No,3,1004,4.1
813,80.26147,13.044694,Yes,Yes,3,1820,4.0
814,80.251865,13.066762,Yes,Yes,3,1753,4.6
815,80.23644167,13.06418056,Yes,No,3,1714,4.2
816,80.24998214,12.97279291,No,Yes,2,1317,3.8
817,80.25479067,13.02701773,Yes,Yes,3,1607,4.3
818,80.17456822,13.02627908,Yes,Yes,2,645,4.4
819,80.2752348,13.02628637,Yes,Yes,2,742,4.3
820,80.24226844,13.04964535,Yes,Yes,3,1210,4.5
821,80.23311,13.045479,No,No,4,3848,4.4
822,80.231598,12.981615,No,No,3,859,4.9
823,80.21811381,12.98604688,No,No,3,1267,4.6
824,80.221898,12.975996,Yes,No,2,2272,4.0
825,76.9720757,11.01629845,No,Yes,3,202,4.6
826,76.995667,11.022477,No,No,2,318,3.9
827,77.015393,11.025083,No,Yes,2,124,3.8
828,77.00700302,11.02483917,No,Yes,2,274,3.5
829,76.99959444,11.02216944,No,No,2,147,4.3
830,76.99501667,11.02127778,No,Yes,3,243,4.1
831,76.971082,10.96185,No,No,2,24,3.8
832,76.976268,11.001852,No,No,2,380,4.5
833,76.98431119,11.00863836,No,No,3,221,3.8
834,76.9754397,11.0030085,No,Yes,2,85,3.9
835,76.98624135,11.00175265,No,No,3,40,4.2
836,76.98187642,11.00076241,No,Yes,2,132,4.0
837,76.97649444,11.00366944,No,No,3,203,4.0
838,76.975525,11.00368056,No,No,4,215,4.0
839,76.95173611,11.00668611,No,No,2,225,4.3
840,76.95295,11.010375,No,No,3,299,4.2
841,76.94465239,11.02611735,No,Yes,2,200,4.9
842,76.940432,11.02091,No,No,2,221,4.2
843,76.9983492,11.02229761,No,No,1,161,4.3
844,76.96330278,10.99413611,No,No,3,505,4.4
845,0.0,0.0,No,No,3,102,3.6
846,0.0,0.0,No,No,3,115,3.8
847,78.053162,30.335259,No,No,3,141,3.9
848,78.060221,30.340722,No,No,4,173,3.9
849,78.062543,30.346994,No,No,3,406,4.2
850,78.06802238,30.36128079,No,No,4,50,4.9
851,78.06888981,30.36268594,No,No,1,63,4.3
852,78.067079,30.359722,No,No,4,98,4.0
853,78.054222,30.332735,No,No,3,230,3.8
854,78.049117,30.328174,No,No,3,94,4.0
855,0.0,0.0,No,No,2,64,4.1
856,0.0,0.0,No,No,3,131,3.9
857,78.070453,30.366322,No,No,3,101,3.9
858,78.04026667,30.31952778,No,No,3,121,3.9
859,0.0,0.0,No,No,2,39,3.9
860,78.061187,30.3425093,No,No,4,66,4.4
861,78.046106,30.327968,No,No,4,175,4.0
862,0.0,0.0,No,No,3,104,4.1
863,78.07715102,30.37220198,No,No,3,68,4.2
864,0.0,0.0,No,No,3,89,4.2
865,77.3066401,28.4900591,No,No,1,4,2.9
866,77.304776,28.4901567,No,No,2,16,2.8
867,77.305563,28.4901368,No,No,1,8,2.8
868,77.3061016,28.4900979,No,No,1,8,2.9
869,77.3057446,28.490062,No,No,1,7,2.8
870,77.3053835,28.4901198,No,No,1,4,3.0
871,77.30274167,28.49629167,No,No,1,1,0.0
872,77.303542,28.4959154,No,No,1,3,0.0
873,0.0,0.0,No,No,1,3,0.0
874,77.3000877,28.4262842,No,No,1,0,0.0
875,77.2905651,28.4946638,No,No,1,4,2.9
876,77.2905276,28.4946804,No,No,1,7,3.0
877,77.2918292,28.4922473,No,No,1,11,2.9
878,77.2918292,28.4990636,No,No,1,1,0.0
879,0.0,0.0,No,No,1,0,0.0
880,77.292431,28.4923251,No,No,1,0,0.0
881,77.3074479,28.4698631,No,Yes,2,49,2.8
882,77.3074479,28.4695043,No,No,2,58,3.4
883,77.3074479,28.4701322,No,No,2,233,3.4
884,77.3072684,28.4700256,No,Yes,3,508,3.8
885,77.3074031,28.4693655,No,Yes,2,98,3.6
886,77.3074031,28.4693655,No,Yes,2,59,3.6
887,77.3074479,28.469594,No,No,1,0,0.0
888,77.3074031,28.4693655,No,No,1,1,0.0
889,77.3074928,28.4700019,No,No,2,2,0.0
890,77.30706006,28.46980656,No,Yes,2,57,2.1
891,77.3073785,28.4698629,No,No,3,299,4.0
892,77.3074031,28.4693655,No,Yes,3,239,4.1
893,77.3130127,28.3980691,No,No,1,16,3.2
894,77.3130127,28.3979794,No,Yes,1,16,2.7
895,77.3128332,28.397424,No,Yes,2,48,3.4
896,77.3131025,28.3978083,Yes,No,3,25,2.4
897,77.294319,28.4937692,No,No,1,3,0.0
898,77.3139102,28.3868454,No,No,1,12,2.8
899,77.3140449,28.3869029,No,No,1,2,0.0
900,77.3056977,28.4719854,Yes,No,3,0,0.0
901,77.3066401,28.4722089,No,No,3,0,0.0
902,77.3062507,28.4723428,Yes,No,3,0,0.0
903,77.3153578,28.4534629,No,No,1,2,0.0
904,77.316429,28.446715,Yes,No,3,3,0.0
905,77.2900667,28.3954463,No,No,1,0,0.0
906,77.2874809,28.3939512,No,No,2,0,0.0
907,77.2875524,28.3940171,No,No,2,0,0.0
908,77.2922781,28.3982684,No,No,1,0,0.0
909,77.2969459,28.4292178,No,No,3,15,3.0
910,77.3144487,28.383665,No,No,2,19,3.2
911,77.3144877,28.3837046,No,No,2,8,2.8
912,77.3145373,28.3836738,No,No,1,0,0.0
913,77.3291609,28.3754863,No,No,1,20,2.8
914,77.3266079,28.3689797,No,No,2,11,3.1
915,77.3270132,28.3692291,No,No,1,11,3.0
916,77.329628,28.3702087,No,Yes,1,7,3.1
917,77.3288978,28.3777541,Yes,No,2,13,2.9
918,77.3270132,28.3692291,No,No,1,0,0.0
919,0.0,0.0,No,No,2,3,0.0
920,77.3295018,28.3730138,No,No,2,0,0.0
921,77.319026,28.3725172,Yes,Yes,2,25,3.3
922,77.3185858,28.371835,No,No,1,22,3.0
923,77.3184832,28.3719511,No,No,1,26,2.6
924,77.32157,28.3692881,No,Yes,2,16,2.9
925,77.31429167,28.38339444,No,No,1,7,2.9
926,77.3244365,28.384502,Yes,Yes,3,28,3.1
927,77.3144456,28.3811924,No,No,2,0,0.0
928,0.0,0.0,No,No,1,0,0.0
929,77.32425,28.38471389,No,No,1,0,0.0
930,77.3229299,28.395009,No,Yes,2,31,3.2
931,77.3222568,28.3949008,No,No,1,70,3.4
932,77.3236112,28.3952671,No,No,1,67,3.3
933,77.3217184,28.3950296,No,No,2,35,2.7
934,77.3241683,28.3950992,No,Yes,2,22,3.4
935,77.3235114,28.3951274,No,No,1,17,3.3
936,77.3239437,28.3952906,No,Yes,2,39,2.6
937,77.3217312,28.3946937,No,No,2,35,3.3
938,0.0,0.0,No,No,2,35,3.4
939,77.3224363,28.3951869,No,No,1,32,2.7
940,77.292179,28.452631,No,No,2,14,2.6
941,77.323244,28.3950834,No,No,2,17,2.7
942,77.3234608,28.3950913,No,No,1,35,3.4
943,77.3236479,28.3950766,No,No,3,799,4.5
944,77.3234235,28.3952798,No,Yes,1,62,3.6
945,77.3220773,28.3949736,No,Yes,1,24,3.5
946,77.3235233,28.395196,Yes,No,2,134,3.8
947,77.317231,28.393261,No,No,1,26,3.5
948,77.3240517,28.3953389,No,No,1,93,3.6
949,77.3244107,28.3951035,No,No,2,280,3.7
950,77.3216428,28.3951385,No,No,1,70,3.6
951,77.3244107,28.3951932,No,No,1,31,3.5
952,77.32343964,28.39483205,No,No,1,25,3.6
953,77.32328642,28.39527358,No,No,1,18,3.5
954,77.3218081,28.3947688,No,No,1,27,3.6
955,77.3244107,28.395283,No,Yes,2,27,3.8
956,77.29659833,28.43002333,No,No,1,39,3.5
957,77.3231543,28.3952545,No,No,1,126,3.6
958,77.3244651,28.3950376,No,No,1,75,3.8
959,77.3219427,28.3948264,No,No,2,143,3.5
960,77.32380275,28.39572041,No,Yes,2,153,4.1
961,77.3203273,28.4104693,No,No,1,43,2.9
962,77.3201927,28.4107707,No,Yes,1,4,2.9
963,77.3192063,28.4106963,No,No,1,25,2.5
964,77.3185323,28.4106593,No,No,1,26,3.1
965,77.3190765,28.4108198,No,No,2,4,3.0
966,77.318667,28.4106772,No,No,1,22,3.4
967,77.3199015,28.4095652,Yes,No,2,14,3.3
968,0.0,0.0,No,No,1,8,3.1
969,77.3185772,28.4108878,No,No,1,8,3.1
970,77.3190262,28.4105451,No,No,1,0,0.0
971,77.3187017,28.4106649,No,No,1,0,0.0
972,77.3200132,28.4118307,No,No,1,0,0.0
973,77.3202824,28.4120355,No,No,1,0,0.0
974,77.3203273,28.4104693,No,No,1,2,0.0
975,77.3196991,28.4104999,No,No,1,0,0.0
976,77.3185772,28.4107084,No,No,1,0,0.0
977,77.3189708,28.4120254,No,No,2,0,0.0
978,77.3266023,28.4101024,No,No,1,20,2.8
979,77.329167,28.4101795,No,No,2,39,2.7
980,77.3288978,28.4106029,No,Yes,2,56,2.7
981,77.3275764,28.4103725,No,No,2,43,2.7
982,77.326744,28.4099515,No,No,1,9,2.8
983,77.3278324,28.4101647,No,No,1,20,2.7
984,77.3279106,28.4103306,No,No,1,41,3.2
985,77.3279106,28.4105998,No,No,2,18,3.4
986,77.32609671,28.4101156,No,Yes,2,76,3.3
987,77.326227,28.409801,Yes,Yes,2,1,0.0
988,77.3138205,28.417529,No,No,1,6,3.0
989,77.3144487,28.4175882,No,Yes,2,219,3.3
990,77.2969594,28.4304159,No,No,1,11,2.8
991,77.2967664,28.4317132,No,No,1,12,3.1
992,77.2964432,28.4301217,No,No,1,13,2.8
993,0.0,0.0,No,No,1,7,3.0
994,77.2963379,28.4298355,No,No,1,1,0.0
995,0.0,0.0,No,No,1,0,0.0
996,77.2969354,28.4300562,No,No,1,1,0.0
997,77.291919,28.4221037,No,No,1,3,0.0
998,0.0,0.0,No,No,1,0,0.0
999,77.2964494,28.4296999,No,No,2,1,0.0
1000,77.2965369,28.4298396,No,No,1,3,0.0
1001,77.2966226,28.4301909,No,No,1,2,0.0
1002,0.0,0.0,Yes,No,2,0,0.0
1003,77.3002223,28.4263417,No,No,1,0,0.0
1004,77.31297973,28.43892133,No,Yes,2,15,2.6
1005,77.315069,28.4353341,No,No,1,5,2.9
1006,77.3150688,28.4353375,No,No,1,0,0.0
1007,0.0,0.0,No,No,1,0,0.0
1008,77.3211256,28.4334516,No,No,1,9,3.1
1009,77.3212535,28.4334249,No,No,2,3,0.0
1010,0.0,0.0,No,No,1,2,0.0
1011,77.309147,28.446933,No,Yes,2,7,3.1
1012,77.317127,28.4465451,No,No,1,9,3.1
1013,77.315795,28.4452616,No,No,1,4,2.9
1014,77.31723889,28.44589444,No,No,2,1,0.0
1015,0.0,0.0,No,No,1,0,0.0
1016,0.0,0.0,No,No,1,0,0.0
1017,77.3170515,28.4466361,No,No,1,2,0.0
1018,77.3159508,28.4549967,No,No,1,1,0.0
1019,0.0,0.0,No,No,1,1,0.0
1020,77.3149118,28.4718644,No,Yes,1,28,2.7
1021,77.3107195,28.471413,No,No,2,29,2.7
1022,77.3108138,28.471302,No,No,1,0,0.0
1023,77.3108138,28.471302,No,No,1,1,0.0
1024,77.3060306,28.4749127,No,No,2,0,0.0
1025,77.3105616,28.4711559,No,No,1,0,0.0
1026,77.30693936,28.48429689,No,No,2,6,3.0
1027,77.3062811,28.4807864,Yes,No,2,12,3.3
1028,77.3116575,28.480381,No,No,1,19,3.1
1029,77.3104099,28.4805482,No,No,1,14,3.1
1030,77.30677778,28.48426667,No,No,2,11,2.8
1031,77.3104996,28.480467,Yes,No,3,70,2.7
1032,77.3107689,28.4805821,No,No,1,18,3.1
1033,77.3113972,28.4805517,No,No,1,14,2.9
1034,77.3115506,28.4804188,No,No,2,48,2.7
1035,77.3109543,28.4807634,No,No,1,52,3.6
1036,77.3066403,28.48420819,No,No,1,1,0.0
1037,77.311746,28.4805778,No,No,1,0,0.0
1038,77.3114869,28.4808293,No,No,1,0,0.0
1039,77.3106046,28.4803991,No,No,1,2,0.0
1040,77.3113363,28.4806939,No,No,1,0,0.0
1041,77.3104099,28.4806379,No,No,1,0,0.0
1042,77.3103201,28.4808985,No,No,1,1,0.0
1043,77.3092797,28.4773757,No,No,1,0,0.0
1044,77.3060567,28.474531,No,No,1,0,0.0
1045,77.3056065,28.4807304,No,No,2,0,0.0
1046,77.28759091,28.46626355,No,No,2,4,3.0
1047,77.28919957,28.46191014,No,No,2,3,0.0
1048,0.0,0.0,No,No,1,0,0.0
1049,0.0,0.0,No,No,2,0,0.0
1050,77.30027778,28.46118611,No,No,1,1,0.0
1051,0.0,0.0,No,No,1,0,0.0
1052,77.3001795,28.4609554,No,No,2,10,2.9
1053,77.2886873,28.460556,No,No,1,5,3.1
1054,77.2978395,28.4622059,No,No,2,4,2.9
1055,77.30083365,28.46227858,No,No,2,4,2.9
1056,77.2847783,28.46117,No,No,1,0,0.0
1057,0.0,0.0,No,No,1,0,0.0
1058,77.2988233,28.4621065,No,No,1,1,0.0
1059,77.29056667,28.46681111,No,No,1,3,0.0
1060,77.2845595,28.4601453,No,No,1,2,0.0
1061,77.2999207,28.4614258,No,No,1,0,0.0
1062,77.29738433,28.46210674,No,No,2,0,0.0
1063,77.2983871,28.4376977,No,No,2,47,3.2
1064,77.2983353,28.4375489,No,Yes,2,79,2.5
1065,77.2984265,28.4370903,No,No,1,29,3.5
1066,77.2990075,28.4375707,No,No,1,1,0.0
1067,77.2670505,28.3959758,No,No,1,0,0.0
1068,77.3239171,28.363238,No,Yes,2,17,2.7
1069,77.3241415,28.3632142,No,No,1,9,3.0
1070,77.3259973,28.3638989,No,No,1,7,3.0
1071,77.3282696,28.3691677,No,No,1,5,2.9
1072,77.32705828,28.36942587,No,No,1,8,3.0
1073,77.3264093,28.3633036,No,No,1,15,3.1
1074,77.3260374,28.3633487,No,No,1,16,2.9
1075,77.3285388,28.3686544,No,No,2,4,3.0
1076,77.3262953,28.3630576,No,No,1,1,0.0
1077,77.3396661,28.4087438,No,Yes,1,10,3.0
1078,77.33637929,28.40775168,No,No,2,9,2.9
1079,77.3364513,28.4086778,No,No,2,24,3.2
1080,77.3397558,28.4085728,No,Yes,2,19,3.4
1081,77.34231301,28.41226833,No,No,2,8,2.9
1082,77.3409272,28.4081056,No,No,1,8,3.0
1083,77.336292,28.4102194,No,Yes,2,39,3.2
